PRIMARY NAICS CODE,TRIFID,REPORTING YEAR,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,FLOW
331492,16117NTRNTSR488,1987,Other disposal,kg,N100,113.398
331492,16117NTRNTSR488,1987,Other disposal,kg,N090,113.398
331492,16117NTRNTSR488,1987,Other disposal,kg,N078,113.398
331492,16117NTRNTSR488,1987,Other disposal,kg,N982,340.194
331492,15061ZNCCR300FR,1987,Other landfills,kg,7664939,113.398
331492,14546SBNMT1647W,1987,Other landfills,kg,7440508,0.453592
331492,14546SBNMT1647W,1987,Other landfills,kg,7440224,0.453592
331492,14546SBNMT1647W,1987,Other landfills,kg,7440020,0.453592
331492,14546SBNMT1647W,1987,Other landfills,kg,7439921,0.453592
331492,14546SBNMT1647W,1987,Other landfills,kg,1344281,5.896696
331492,12801MSGLD21ROG,1987,Other disposal,kg,7697372,113.398
331492,14546SBNMT1647W,1987,Other landfills,kg,7440666,0.453592
331492,77541GLFCH302MI,1987,Other landfills,kg,N495,0.226796
331492,17512CLNLM2NDLI,1987,Land treatment/application farming,kg,7439921,0.0453592
331492,17512CLNLM2NDLI,1987,Land treatment/application farming,kg,7440666,0.226796
331492,36081SNDRSHENDE,1987,Other landfills,kg,7440382,13154.168
331492,36081SNDRSHENDE,1987,Other landfills,kg,7440360,13154.168
331492,36081SNDRSHENDE,1987,Other landfills,kg,7439921,131541.68
331492,30642LCNNGWILLO,1987,Other landfills,kg,1344281,340.194
331492,21222VLCNM2415G,1987,Underground injection to class i wells,kg,1310732,0.226796
331492,21222VLCNM2415G,1987,Other landfills,kg,1310732,0.226796
331492,17512CLNLM2NDLI,1987,Land treatment/application farming,kg,7440508,0.226796
331492,21222VLCNM2415G,1987,Land treatment/application farming,kg,1310732,0.226796
331492,17512CLNLM2NDLI,1987,Underground injection to class i wells,kg,7440666,0.226796
331492,17512CLNLM2NDLI,1987,Underground injection to class i wells,kg,7440508,0.226796
331492,17512CLNLM2NDLI,1987,Underground injection to class i wells,kg,7439921,0.0453592
331492,17512CLNLM2NDLI,1987,Other landfills,kg,7440666,0.226796
331492,17512CLNLM2NDLI,1987,Other landfills,kg,7440508,0.226796
331492,17512CLNLM2NDLI,1987,Other landfills,kg,7439921,0.0453592
331492,18071ZNCCRFOURT,1987,Other landfills,kg,N982,317514.4
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,1313275,0.226796
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,7647010,0.226796
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,7664417,0.226796
331511,37343WHLND2800S,1987,Land treatment/application farming,kg,7440508,2620.854576
331511,37343WHLND2800S,1987,Land treatment/application farming,kg,7440473,2090.151936
331511,37343WHLND2800S,1987,Land treatment/application farming,kg,7439965,1632.9312
331511,37343WHLND2800S,1987,Land treatment/application farming,kg,7439921,20411.64
331511,36201NNFND1501W,1987,Other landfills,kg,98828,2407.212744
331511,36201NNFND1501W,1987,Other landfills,kg,95636,1313.602432
331511,37343WHLND2800S,1987,Other landfills,kg,108952,414.583088
331511,36201NNFND1501W,1987,Other landfills,kg,108952,18650.795856
331511,36201NNFND1501W,1987,Land treatment/application farming,kg,1330207,459.488696
331511,36201MHVLV605WE,1987,Other landfills,kg,50000,113.398
331511,36201MHVLV605WE,1987,Other landfills,kg,108883,113.398
331511,35207NTDST30003,1987,Underground injection to class i wells,kg,7647010,0.226796
331511,35207NTDST30003,1987,Underground injection to class i wells,kg,7440393,0.226796
331511,35207NTDST30003,1987,Underground injection to class i wells,kg,7439921,0.0453592
331511,36201NNFND1501W,1987,Other landfills,kg,101688,113.398
331511,35207NTDST30003,1987,Underground injection to class i wells,kg,1344281,0.226796
331511,37343WHLND2800S,1987,Other landfills,kg,7439921,77110.64
331511,37343WHLND2800S,1987,Other landfills,kg,7440020,1632.9312
331511,43512GMCXXSTATE,1987,Other landfills,kg,1344281,5443104.0
331511,43512GMCXXSTATE,1987,Other landfills,kg,108952,376.48136
331511,43512GMCXXSTATE,1987,Other landfills,kg,108883,181.4368
331511,43512GMCXXSTATE,1987,Other landfills,kg,107211,9525.432
331511,43420KLSYH1017D,1987,Other landfills,kg,7439965,113.398
331511,43420KLSYH1017D,1987,Other landfills,kg,108952,10886.208
331511,37343WHLND2800S,1987,Other landfills,kg,7439965,6531.7248
331511,43212FNKFN824KI,1987,Other landfills,kg,N090,215.4562
331511,37408SPPND1000W,1987,Other landfills,kg,7439965,42197.66376
331511,37408SPPND1000W,1987,Other landfills,kg,1344281,357897.69576
331511,37406MLLRC1401M,1987,Other landfills,kg,108952,1224.6984
331511,37343WHLND2800S,1987,Other landfills,kg,7440666,352757.137624
331511,37343WHLND2800S,1987,Other landfills,kg,7440508,655.44044
331511,37343WHLND2800S,1987,Other landfills,kg,7440473,522.537984
331511,41008DYTNWRR2BO,1987,Other landfills,kg,7439965,2832.68204
331410,85631MGMCPHIGHW,1987,Underground injection to class i wells,kg,1310732,0.226796
331511,35207NTDST30003,1987,Underground injection to class i wells,kg,108952,0.226796
331511,35207NTDST30003,1987,Other landfills,kg,108952,127246.16376
331511,15650VLLYVAVENU,1987,Other landfills,kg,N450,134716.824
331511,15650VLLYVAVENU,1987,Other disposal,kg,7664382,113.398
331511,15650VLLYVAVENU,1987,Other disposal,kg,1310732,113.398
331511,14901KNNDY1021E,1987,Other landfills,kg,108952,340.194
331511,08518GRFFN1100W,1987,Other landfills,kg,1344281,7005.72844
331511,08016SPPFNEASTP,1987,Other landfills,kg,7440666,70836.101864
331511,15650VLLYVAVENU,1987,Underground injection to class i wells,kg,1310732,0.226796
331511,08016SPPFNEASTP,1987,Other landfills,kg,7440473,340.194
331511,08016SPPFNEASTP,1987,Other landfills,kg,7439921,34834.504823999996
331511,08016SPPFNEASTP,1987,Other landfills,kg,1344281,1074998.978648
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,N495,0.226796
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,N096,0.226796
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,N020,0.226796
331492,77541GLFCH302MI,1987,Underground injection to class i wells,kg,7697372,0.226796
331511,08016SPPFNEASTP,1987,Other landfills,kg,7440393,65543.136816
331511,35207NTDST30003,1987,Other landfills,kg,7647010,0.226796
331511,15650VLLYVAVENU,1987,Underground injection to class i wells,kg,7664382,0.226796
331511,16127CPPRB150LI,1987,Other landfills,kg,1330207,2267.96
331511,35023NTDST2023S,1987,Other landfills,kg,7440666,133809.63999999998
331511,35023NTDST2023S,1987,Other landfills,kg,7440393,3987.07368
331511,35023NTDST2023S,1987,Other landfills,kg,7439921,51119.8184
331511,35023NTDST2023S,1987,Other landfills,kg,1344281,1463723.24032
331511,33166SHLDN8351N,1987,Other landfills,kg,1330207,0.453592
331511,30458GRNNLHIGHW,1987,Other landfills,kg,7440508,113.398
331511,16127CPPRB150LI,1987,Other disposal,kg,MIXTURE,90718.4
331511,30458GRNNLHIGHW,1987,Other landfills,kg,7439965,113.398
331511,24504LYNCHGARNE,1987,Other landfills,kg,71556,23506.044624
331511,24504LYNCHGARNE,1987,Other landfills,kg,1344281,345379.010152
331511,17601LNCST1170L,1987,Other disposal,kg,1344281,1955.435112
331511,16127CPPRB150LI,1987,Underground injection to class i wells,kg,MIXTURE,7257.472
331511,16127CPPRB150LI,1987,Other landfills,kg,MIXTURE,14514.944
331511,16127CPPRB150LI,1987,Other landfills,kg,71556,4082.328
331511,30458GRNNLHIGHW,1987,Other landfills,kg,1344281,149685.36
331210,18411SNDVKIVYIN,1987,Underground injection to class i wells,kg,7697372,0.226796
331410,85631MGMCPHIGHW,1987,Other landfills,kg,N040,0.226796
331410,85631MGMCPHIGHW,1987,Other landfills,kg,7440224,0.226796
331222,32205DCMWR925NO,1987,Underground injection to class i wells,kg,7439921,0.0453592
331222,38614DLTWR110IN,1987,Other landfills,kg,7439921,113.398
331222,40701NTNLSINDUS,1987,Other landfills,kg,7440020,0.226796
331222,40701NTNLSINDUS,1987,Other landfills,kg,7647010,0.226796
331222,40701NTNLSINDUS,1987,Other landfills,kg,7664417,0.226796
331222,44004LTCWL3325M,1987,Other landfills,kg,7440473,113.398
331222,47303NDNST2200E,1987,Other disposal,kg,7440666,113.398
331222,47303NDNST2200E,1987,Other disposal,kg,7664417,113.398
331222,47303NDNST2200E,1987,Underground injection to class i wells,kg,7664417,0.226796
331222,47933MDSTT510SO,1987,Other landfills,kg,7647010,0.226796
331222,47933MDSTT510SO,1987,Other landfills,kg,7664939,0.226796
331222,48220WLKRW660E2,1987,Other landfills,kg,7664939,0.226796
331222,48220WLKRW660E2,1987,Underground injection to class i wells,kg,7664939,17690.088
331222,49120NTNLS601NO,1987,Other landfills,kg,7440508,0.226796
331222,49120NTNLS601NO,1987,Other landfills,kg,7664939,113.398
331222,49120NTNLS601NO,1987,Underground injection to class i wells,kg,7664939,113.398
331222,49442BKRTC2121L,1987,Other disposal,kg,7647010,113.398
331313,70052KSRLMAIRLI,1987,Other disposal,kg,N982,54431.04
331313,70052KSRLMAIRLI,1987,Other disposal,kg,7782505,48.534344
331313,13662LMNMCPARKA,1987,Other landfills,kg,7440508,113.398
331222,77041SHNKW11020,1987,Other disposal,kg,N982,3629.189592
331222,64850TLBTN1211H,1987,Underground injection to class i wells,kg,7757826,0.226796
331222,64850TLBTN1211H,1987,Other landfills,kg,7757826,0.226796
331222,32205DCMWR925NO,1987,Other landfills,kg,7439921,0.0453592
331222,64850TLBTN1211H,1987,Land treatment/application farming,kg,7757826,0.226796
331222,53141MCWHY29061,1987,Underground injection to class i wells,kg,7647010,0.226796
331222,53141MCWHY29061,1987,Underground injection to class i wells,kg,1310732,0.226796
331222,53141MCWHY29061,1987,Other landfills,kg,7647010,0.226796
331222,53141MCWHY29061,1987,Other landfills,kg,1310732,0.226796
331222,53141MCWHY29061,1987,Land treatment/application farming,kg,7647010,0.226796
331222,53141MCWHY29061,1987,Land treatment/application farming,kg,1310732,0.226796
331222,53141MCWHY29061,1987,Underground injection to class i wells,kg,7664939,0.226796
331222,32205DCMWR925NO,1987,Land treatment/application farming,kg,7439921,0.0453592
331222,29720STFFRROUTE,1987,Other disposal,kg,N090,1360.776
331222,28315CRLNGSR207,1987,Underground injection to class i wells,kg,N100,0.226796
331222,21222TCHLL2310C,1987,Underground injection to class i wells,kg,7664939,0.226796
331222,21222TCHLL2310C,1987,Underground injection to class i wells,kg,7664417,0.226796
331222,21222TCHLL2310C,1987,Underground injection to class i wells,kg,1310732,0.226796
331222,21222TCHLL2310C,1987,Other landfills,kg,7664939,0.226796
331222,21222TCHLL2310C,1987,Other landfills,kg,7664417,0.226796
331222,21222TCHLL2310C,1987,Other landfills,kg,1310732,0.226796
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,1310732,0.226796
331222,21222TCHLL2310C,1987,Land treatment/application farming,kg,7664939,0.226796
331222,21222TCHLL2310C,1987,Land treatment/application farming,kg,1310732,0.226796
331222,17552NTNLSRD2BO,1987,Underground injection to class i wells,kg,7439921,113.398
331222,06413STNLYKNOLL,1987,Other landfills,kg,N100,113.398
331222,06413STNLYKNOLL,1987,Other landfills,kg,7439921,113.398
331221,94565SSPSCPOBOX,1987,Other landfills,kg,N982,2857.6295999999998
331221,94565SSPSCPOBOX,1987,Other landfills,kg,N090,99790.24
331222,21222TCHLL2310C,1987,Land treatment/application farming,kg,7664417,0.226796
331313,76567LMNMCSANDO,1987,Other landfills,kg,7429905,3175.144
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,71556,0.226796
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,7647010,0.226796
331222,28315CRLNGSR207,1987,Other landfills,kg,N100,0.226796
331222,27317GDYRT800PI,1987,Underground injection to class i wells,kg,7664939,0.226796
331222,27317GDYRT800PI,1987,Underground injection to class i wells,kg,7647010,0.226796
331222,27317GDYRT800PI,1987,Underground injection to class i wells,kg,7440508,0.226796
331222,27317GDYRT800PI,1987,Underground injection to class i wells,kg,71556,0.226796
331222,27317GDYRT800PI,1987,Underground injection to class i wells,kg,1310732,0.226796
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,7440508,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,N982,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,7647010,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,7440508,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,71556,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,1310732,0.226796
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,N982,0.226796
331222,27317GDYRT800PI,1987,Land treatment/application farming,kg,7664939,0.226796
331222,27317GDYRT800PI,1987,Other landfills,kg,7664939,0.226796
331221,92335CLFRN14000,1987,Underground injection to class i wells,kg,7782505,0.226796
331313,98807WNTCHMALAG,1987,Other landfills,kg,7664393,0.226796
331313,13662LMNMCPARKA,1987,Other landfills,kg,1344281,439984.24
331314,02703TXSNS34FOR,1987,Other landfills,kg,7664393,0.226796
331314,13057RTHBR6223T,1987,Other landfills,kg,7429905,338896.72688
331314,15301MLYCR300CA,1987,Other landfills,kg,1313275,680.388
331314,17055CPTLP6034C,1987,Other landfills,kg,1344281,0.226796
331314,17055CPTLP6034C,1987,Underground injection to class i wells,kg,1344281,0.226796
331314,17512CLMBR11THR,1987,Land treatment/application farming,kg,7664939,0.226796
331314,17512CLMBR11THR,1987,Other landfills,kg,7664939,0.226796
331314,17512CLMBR11THR,1987,Underground injection to class i wells,kg,7664939,0.226796
331314,19605GNRLBSPRIN,1987,Other landfills,kg,7439921,0.0453592
331314,29304BLSSG2061N,1987,Other landfills,kg,1344281,44225.22
331314,30642LCNNGWILLO,1987,Other landfills,kg,7429905,23953.286336
331314,30642LCNNGWILLO,1987,Other landfills,kg,7439965,113.398
331314,33142MMXTR5700N,1987,Other landfills,kg,1344281,2653.5132
331314,35094NTRST1247B,1987,Other landfills,kg,7439921,54431.04
331314,35094NTRST1247B,1987,Other landfills,kg,7440360,5443.104
331314,35222BRMCL616NO,1987,Land treatment/application farming,kg,1344281,0.226796
331314,35222BRMCL616NO,1987,Land treatment/application farming,kg,7440508,0.226796
331314,43055NWRKP1367E,1987,Other landfills,kg,1344281,786528.528
331314,42276LGNLMPOBOX,1987,Land treatment/application farming,kg,7440508,113.398
331314,42276LGNLMPOBOX,1987,Land treatment/application farming,kg,7439965,113.398
331314,42276LGNLMPOBOX,1987,Land treatment/application farming,kg,7429905,340.194
331314,35660LBMRCFORDR,1987,Other landfills,kg,7664417,12246.984
331314,35660LBMRCFORDR,1987,Other landfills,kg,7440508,113.398
331314,00751DSSTNKM156,1987,Other disposal,kg,1310732,41412.9496
331314,35660LBMRCFORDR,1987,Other landfills,kg,7440473,113.398
331314,35222BRMCL616NO,1987,Underground injection to class i wells,kg,7782505,0.226796
331314,35222BRMCL616NO,1987,Underground injection to class i wells,kg,7440508,0.226796
331314,35222BRMCL616NO,1987,Underground injection to class i wells,kg,1344281,0.226796
331314,35222BRMCL616NO,1987,Other landfills,kg,7782505,0.226796
331314,35222BRMCL616NO,1987,Other landfills,kg,7440508,0.226796
331314,35222BRMCL616NO,1987,Other landfills,kg,1344281,0.226796
331314,35224WJBLL1501E,1987,Other landfills,kg,1344281,14424.2256
331313,98807WNTCHMALAG,1987,Underground injection to class i wells,kg,7782505,0.226796
331313,98807WNTCHMALAG,1987,Underground injection to class i wells,kg,7440508,0.226796
331313,98807WNTCHMALAG,1987,Other landfills,kg,7782505,0.226796
331313,42420LCNNGKENTU,1987,Other landfills,kg,1344281,93439.952
331313,42420LCNNGKENTU,1987,Land treatment/application farming,kg,7782505,113.398
331313,29445LMXFSHIGHW,1987,Other disposal,kg,1310732,249.4756
331313,29445LMXFSHIGHW,1987,Land treatment/application farming,kg,7782505,7.257472
331313,26164KSRLMPOBOX,1987,Underground injection to class i wells,kg,1332214,114305.184
331313,26164KSRLMPOBOX,1987,Underground injection to class i wells,kg,107211,30376.602648
331313,47630LMNMCHIGHW,1987,Other landfills,kg,1344281,181436.8
331313,26164KSRLMPOBOX,1987,Other landfills,kg,1344281,547031.952
331313,26164KSRLMPOBOX,1987,Land treatment/application farming,kg,7440473,2.721552
331313,26164KSRLMPOBOX,1987,Land treatment/application farming,kg,7439965,43.998424
331313,26164KSRLMPOBOX,1987,Land treatment/application farming,kg,71556,22.6796
331313,26164KSRLMPOBOX,1987,Land treatment/application farming,kg,1344281,726427.588
331313,21701STLCL5601M,1987,Underground injection to class i wells,kg,7664393,0.226796
331313,21701STLCL5601M,1987,Other landfills,kg,1344281,2041.164
331313,26164KSRLMPOBOX,1987,Land treatment/application farming,kg,7440666,109.31567199999999
331313,98807WNTCHMALAG,1987,Underground injection to class i wells,kg,7664393,0.226796
331313,72011LCRKNUSHIG,1987,Other disposal,kg,1310732,340.194
331313,72011LCRKNUSHIG,1987,Other disposal,kg,7664939,285.76296
331313,98807WNTCHMALAG,1987,Other landfills,kg,7440508,1451.4944
331313,98807WNTCHMALAG,1987,Other landfills,kg,1344281,680388.0
331313,98660VNLCN5701N,1987,Other disposal,kg,1344281,72366.06768
331313,98620CLMBL85JOH,1987,Underground injection to class i wells,kg,1310732,0.226796
331313,98620CLMBL85JOH,1987,Other landfills,kg,7757826,907184.0
331313,98620CLMBL85JOH,1987,Other landfills,kg,1344281,42184.056
331313,72011LCRKNUSHIG,1987,Other disposal,kg,7647010,113.398
331313,98421KSRLM3400T,1987,Underground injection to class i wells,kg,1344281,0.226796
331313,98248NTLCL4050M,1987,Other landfills,kg,1344281,699075.9904
331313,97058NRTHW3313W,1987,Other landfills,kg,1344281,1647473.813112
331313,94566KSRLM6177S,1987,Underground injection to class i wells,kg,7664939,113.398
331313,94566KSRLM6177S,1987,Other landfills,kg,7664939,113.398
331313,94566KSRLM6177S,1987,Land treatment/application farming,kg,7664939,113.398
331313,76567LMNMCSANDO,1987,Other landfills,kg,1344281,331122.16
331313,98421KSRLM3400T,1987,Other landfills,kg,1344281,17236.496
331314,46992WBSHLOLDUS,1987,Other landfills,kg,7440508,0.226796
331221,92335CLFRN14000,1987,Underground injection to class i wells,kg,75092,0.226796
331221,92335CLFRN14000,1987,Other landfills,kg,7782505,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,67641,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,71556,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,7440666,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,7647010,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,7697372,0.226796
331210,60426LLDTB16100,1987,Land treatment/application farming,kg,78933,0.226796
331210,60426LLDTB16100,1987,Other landfills,kg,108883,0.226796
